asof_date,ticker,signal_name,value,confidence,posts_analyzed,calculation_method,search_terms
2024-12-18,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-18,KNMCY,SENTIMENT_RDDT,0.7669606086346452,0.24,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-18,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-19,EA,SENTIMENT_RDDT,0.6938309504318758,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-19,TTWO,SENTIMENT_RDDT,-0.15357330632458993,0.2,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-19,NTES,SENTIMENT_RDDT,-0.09898432188190359,0.12,0,fallback_no_data,"ntes, netease"
2024-12-19,RBLX,SENTIMENT_RDDT,-0.2938796842784019,0.38,0,fallback_no_data,"rblx, roblox"
2024-12-19,MSFT,SENTIMENT_RDDT,0.29356721198179686,0.92,0,fallback_no_data,"msft, microsoft"
2024-12-19,SONY,SENTIMENT_RDDT,0.6919227011810543,1.0,0,fallback_no_data,"sony, sony"
2024-12-19,WBD,SENTIMENT_RDDT,0.6000178733424505,0.1,0,fallback_no_data,"wbd, warner bros"
2024-12-19,NCBDY,SENTIMENT_RDDT,0.5363536494635951,0.7,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-19,GDEV,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"gdev, gaijin"
2024-12-19,OTGLF,SENTIMENT_RDDT,0.6664724384035382,0.02,0,fallback_no_data,"otglf, outlook games"
2024-12-19,SNAL,SENTIMENT_RDDT,0.7613879626547888,0.06,0,fallback_no_data,"snal, snail games"
2024-12-19,GRVY,SENTIMENT_RDDT,0.7380864752624885,0.28,0,fallback_no_data,"grvy, gravity games"
2024-12-19,SQNXF,SENTIMENT_RDDT,0.5151983119643562,0.26,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-19,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-19,KNMCY,SENTIMENT_RDDT,0.7155173159033237,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-19,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-20,EA,SENTIMENT_RDDT,0.6941221042575343,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-20,TTWO,SENTIMENT_RDDT,-0.15357330587919232,0.2,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-20,NTES,SENTIMENT_RDDT,-0.09898431357519091,0.12,0,fallback_no_data,"ntes, netease"
2024-12-20,RBLX,SENTIMENT_RDDT,-0.2891212950701978,0.44,0,fallback_no_data,"rblx, roblox"
2024-12-20,MSFT,SENTIMENT_RDDT,0.20399836698616491,0.74,0,fallback_no_data,"msft, microsoft"
2024-12-20,SONY,SENTIMENT_RDDT,0.6927776524102773,1.0,0,fallback_no_data,"sony, sony"
2024-12-20,WBD,SENTIMENT_RDDT,0.6000178763803679,0.1,0,fallback_no_data,"wbd, warner bros"
2024-12-20,NCBDY,SENTIMENT_RDDT,0.5398496069616037,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-20,GDEV,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"gdev, gaijin"
2024-12-20,OTGLF,SENTIMENT_RDDT,0.6664724384035382,0.02,0,fallback_no_data,"otglf, outlook games"
2024-12-20,SNAL,SENTIMENT_RDDT,0.7613879624889446,0.06,0,fallback_no_data,"snal, snail games"
2024-12-20,GRVY,SENTIMENT_RDDT,0.7761858277756867,0.26,0,fallback_no_data,"grvy, gravity games"
2024-12-20,SQNXF,SENTIMENT_RDDT,0.5990028605846265,0.22,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-20,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-20,KNMCY,SENTIMENT_RDDT,0.7155173183204113,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-20,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-21,EA,SENTIMENT_RDDT,0.6954166893885624,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-21,TTWO,SENTIMENT_RDDT,-0.1535733054323577,0.2,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-21,NTES,SENTIMENT_RDDT,-0.09898430525500503,0.12,0,fallback_no_data,"ntes, netease"
2024-12-21,RBLX,SENTIMENT_RDDT,-0.28912129794093316,0.44,0,fallback_no_data,"rblx, roblox"
2024-12-21,MSFT,SENTIMENT_RDDT,0.2829385306977067,0.68,0,fallback_no_data,"msft, microsoft"
2024-12-21,SONY,SENTIMENT_RDDT,0.6886027080262107,1.0,0,fallback_no_data,"sony, sony"
2024-12-21,WBD,SENTIMENT_RDDT,0.6000178795043818,0.1,0,fallback_no_data,"wbd, warner bros"
2024-12-21,NCBDY,SENTIMENT_RDDT,0.5398496056781245,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-21,GDEV,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"gdev, gaijin"
2024-12-21,OTGLF,SENTIMENT_RDDT,0.6664724384035382,0.02,0,fallback_no_data,"otglf, outlook games"
2024-12-21,SNAL,SENTIMENT_RDDT,0.7587815392581111,0.04,0,fallback_no_data,"snal, snail games"
2024-12-21,GRVY,SENTIMENT_RDDT,0.7764638901568929,0.26,0,fallback_no_data,"grvy, gravity games"
2024-12-21,SQNXF,SENTIMENT_RDDT,0.5990028554698262,0.22,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-21,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-21,KNMCY,SENTIMENT_RDDT,0.7031254635817205,0.24,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-21,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-22,EA,SENTIMENT_RDDT,0.6898252475651152,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-22,TTWO,SENTIMENT_RDDT,0.024449530714014484,0.2,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-22,NTES,SENTIMENT_RDDT,-0.09898429707974289,0.12,0,fallback_no_data,"ntes, netease"
2024-12-22,RBLX,SENTIMENT_RDDT,-0.2885768933162581,0.5,0,fallback_no_data,"rblx, roblox"
2024-12-22,MSFT,SENTIMENT_RDDT,0.2829385477755965,0.68,0,fallback_no_data,"msft, microsoft"
2024-12-22,SONY,SENTIMENT_RDDT,0.6886716919241165,0.98,0,fallback_no_data,"sony, sony"
2024-12-22,WBD,SENTIMENT_RDDT,0.6002792839267267,0.12,0,fallback_no_data,"wbd, warner bros"
2024-12-22,NCBDY,SENTIMENT_RDDT,0.5398496044372254,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-22,GDEV,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"gdev, gaijin"
2024-12-22,OTGLF,SENTIMENT_RDDT,0.6664724384035383,0.02,0,fallback_no_data,"otglf, outlook games"
2024-12-22,SNAL,SENTIMENT_RDDT,0.7550267799139777,0.06,0,fallback_no_data,"snal, snail games"
2024-12-22,GRVY,SENTIMENT_RDDT,0.7764638885581907,0.26,0,fallback_no_data,"grvy, gravity games"
2024-12-22,SQNXF,SENTIMENT_RDDT,0.5990028504145752,0.22,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-22,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-22,KNMCY,SENTIMENT_RDDT,0.7031254648174706,0.24,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-22,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-23,EA,SENTIMENT_RDDT,0.6930599194113721,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-23,TTWO,SENTIMENT_RDDT,0.06797894208723924,0.24,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-23,NTES,SENTIMENT_RDDT,-0.09898428872148957,0.12,0,fallback_no_data,"ntes, netease"
2024-12-23,RBLX,SENTIMENT_RDDT,-0.2885768964885719,0.5,0,fallback_no_data,"rblx, roblox"
2024-12-23,MSFT,SENTIMENT_RDDT,0.276394507055631,0.66,0,fallback_no_data,"msft, microsoft"
2024-12-23,SONY,SENTIMENT_RDDT,0.6886716938612626,0.98,0,fallback_no_data,"sony, sony"
2024-12-23,WBD,SENTIMENT_RDDT,0.6105342138739276,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-23,NCBDY,SENTIMENT_RDDT,0.5399212941412797,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-23,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-23,OTGLF,SENTIMENT_RDDT,0.6666290790650579,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-23,SNAL,SENTIMENT_RDDT,0.7550267800070659,0.06,0,fallback_no_data,"snal, snail games"
2024-12-23,GRVY,SENTIMENT_RDDT,0.772901249591658,0.28,0,fallback_no_data,"grvy, gravity games"
2024-12-23,SQNXF,SENTIMENT_RDDT,0.6008772406421006,0.22,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-23,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-23,KNMCY,SENTIMENT_RDDT,0.6973965868542745,0.22,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-23,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-24,EA,SENTIMENT_RDDT,0.6952968504085776,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-24,TTWO,SENTIMENT_RDDT,0.06797893080350341,0.24,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-24,NTES,SENTIMENT_RDDT,-0.09898428000015744,0.12,0,fallback_no_data,"ntes, netease"
2024-12-24,RBLX,SENTIMENT_RDDT,-0.28728051054314546,0.56,0,fallback_no_data,"rblx, roblox"
2024-12-24,MSFT,SENTIMENT_RDDT,0.2615946052254153,0.6,0,fallback_no_data,"msft, microsoft"
2024-12-24,SONY,SENTIMENT_RDDT,0.6886402492446052,0.96,0,fallback_no_data,"sony, sony"
2024-12-24,WBD,SENTIMENT_RDDT,0.6105342144445737,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-24,NCBDY,SENTIMENT_RDDT,0.5399212927793463,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-24,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-24,OTGLF,SENTIMENT_RDDT,0.6666290790572158,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-24,SNAL,SENTIMENT_RDDT,0.7550267801034064,0.06,0,fallback_no_data,"snal, snail games"
2024-12-24,GRVY,SENTIMENT_RDDT,0.7729012480982698,0.28,0,fallback_no_data,"grvy, gravity games"
2024-12-24,SQNXF,SENTIMENT_RDDT,0.6005448342530844,0.24,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-24,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-24,KNMCY,SENTIMENT_RDDT,0.6973965876101882,0.22,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-24,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-25,EA,SENTIMENT_RDDT,0.6942182340493398,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-25,TTWO,SENTIMENT_RDDT,0.06632917047193977,0.22,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-25,NTES,SENTIMENT_RDDT,-0.09898427111750309,0.12,0,fallback_no_data,"ntes, netease"
2024-12-25,RBLX,SENTIMENT_RDDT,-0.2893584006593073,0.56,0,fallback_no_data,"rblx, roblox"
2024-12-25,MSFT,SENTIMENT_RDDT,0.2227028225387966,0.6,0,fallback_no_data,"msft, microsoft"
2024-12-25,SONY,SENTIMENT_RDDT,0.6879217874294751,0.94,0,fallback_no_data,"sony, sony"
2024-12-25,WBD,SENTIMENT_RDDT,0.610534215029876,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-25,NCBDY,SENTIMENT_RDDT,0.5399212913836129,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-25,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-25,OTGLF,SENTIMENT_RDDT,0.6666290790491718,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-25,SNAL,SENTIMENT_RDDT,0.7550267802034486,0.06,0,fallback_no_data,"snal, snail games"
2024-12-25,GRVY,SENTIMENT_RDDT,0.7725532801818205,0.24,0,fallback_no_data,"grvy, gravity games"
2024-12-25,SQNXF,SENTIMENT_RDDT,0.6191356896781876,0.24,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-25,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-25,KNMCY,SENTIMENT_RDDT,0.697396588386958,0.22,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-25,NEXOY,SENTIMENT_RDDT,-0.1200117716565728,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-26,EA,SENTIMENT_RDDT,0.6940447852601915,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-26,TTWO,SENTIMENT_RDDT,0.07221000251775765,0.24,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-26,NTES,SENTIMENT_RDDT,-0.09898426188420767,0.12,0,fallback_no_data,"ntes, netease"
2024-12-26,RBLX,SENTIMENT_RDDT,-0.2867078493988665,0.62,0,fallback_no_data,"rblx, roblox"
2024-12-26,MSFT,SENTIMENT_RDDT,0.36650202242245816,0.64,0,fallback_no_data,"msft, microsoft"
2024-12-26,SONY,SENTIMENT_RDDT,0.6866512405735321,1.0,0,fallback_no_data,"sony, sony"
2024-12-26,WBD,SENTIMENT_RDDT,0.6105342156564042,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-26,NCBDY,SENTIMENT_RDDT,0.5399212898900723,0.72,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-26,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-26,OTGLF,SENTIMENT_RDDT,0.6666290790405719,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-26,SNAL,SENTIMENT_RDDT,0.7550267803074877,0.06,0,fallback_no_data,"snal, snail games"
2024-12-26,GRVY,SENTIMENT_RDDT,0.7725532785386985,0.24,0,fallback_no_data,"grvy, gravity games"
2024-12-26,SQNXF,SENTIMENT_RDDT,0.6437313100019258,0.26,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-26,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-26,KNMCY,SENTIMENT_RDDT,0.6633645345934623,0.26,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-26,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-27,EA,SENTIMENT_RDDT,0.6136492096372748,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-27,TTWO,SENTIMENT_RDDT,0.10551869817955499,0.26,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-27,NTES,SENTIMENT_RDDT,-0.0970009459213123,0.14,0,fallback_no_data,"ntes, netease"
2024-12-27,RBLX,SENTIMENT_RDDT,-0.2867078536647517,0.62,0,fallback_no_data,"rblx, roblox"
2024-12-27,MSFT,SENTIMENT_RDDT,0.3665020192599803,0.64,0,fallback_no_data,"msft, microsoft"
2024-12-27,SONY,SENTIMENT_RDDT,0.6880750721041536,1.0,0,fallback_no_data,"sony, sony"
2024-12-27,WBD,SENTIMENT_RDDT,0.6098397558266794,0.16,0,fallback_no_data,"wbd, warner bros"
2024-12-27,NCBDY,SENTIMENT_RDDT,0.5550811682586259,0.66,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-27,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-27,OTGLF,SENTIMENT_RDDT,0.6666290790319979,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-27,SNAL,SENTIMENT_RDDT,0.7550267804126658,0.06,0,fallback_no_data,"snal, snail games"
2024-12-27,GRVY,SENTIMENT_RDDT,0.7818591016189995,0.22,0,fallback_no_data,"grvy, gravity games"
2024-12-27,SQNXF,SENTIMENT_RDDT,0.678171333234483,0.28,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-27,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-27,KNMCY,SENTIMENT_RDDT,0.6735336455375518,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-27,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-28,EA,SENTIMENT_RDDT,0.6148440157073455,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-28,TTWO,SENTIMENT_RDDT,0.12669786341746658,0.3,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-28,NTES,SENTIMENT_RDDT,-0.11891323202300344,0.12,0,fallback_no_data,"ntes, netease"
2024-12-28,RBLX,SENTIMENT_RDDT,-0.2867078579613155,0.62,0,fallback_no_data,"rblx, roblox"
2024-12-28,MSFT,SENTIMENT_RDDT,0.4298690727067704,0.66,0,fallback_no_data,"msft, microsoft"
2024-12-28,SONY,SENTIMENT_RDDT,0.6879044885849898,0.98,0,fallback_no_data,"sony, sony"
2024-12-28,WBD,SENTIMENT_RDDT,0.6098397563829158,0.16,0,fallback_no_data,"wbd, warner bros"
2024-12-28,NCBDY,SENTIMENT_RDDT,0.5552948047279983,0.64,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-28,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-28,OTGLF,SENTIMENT_RDDT,0.6666290790233299,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-28,SNAL,SENTIMENT_RDDT,0.7550267805190023,0.06,0,fallback_no_data,"snal, snail games"
2024-12-28,GRVY,SENTIMENT_RDDT,0.7818591007738595,0.22,0,fallback_no_data,"grvy, gravity games"
2024-12-28,SQNXF,SENTIMENT_RDDT,0.6777417328555235,0.26,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-28,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-28,KNMCY,SENTIMENT_RDDT,0.6735336469346073,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-28,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-29,EA,SENTIMENT_RDDT,0.6141906701181208,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-29,TTWO,SENTIMENT_RDDT,0.15155022549349173,0.34,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-29,NTES,SENTIMENT_RDDT,-0.4212058699394654,0.14,0,fallback_no_data,"ntes, netease"
2024-12-29,RBLX,SENTIMENT_RDDT,-0.2871501485082434,0.6,0,fallback_no_data,"rblx, roblox"
2024-12-29,MSFT,SENTIMENT_RDDT,0.43065275312314855,0.64,0,fallback_no_data,"msft, microsoft"
2024-12-29,SONY,SENTIMENT_RDDT,0.7072281585489052,1.0,0,fallback_no_data,"sony, sony"
2024-12-29,WBD,SENTIMENT_RDDT,0.6099191974273386,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-29,NCBDY,SENTIMENT_RDDT,0.5552948034225744,0.64,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-29,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-29,OTGLF,SENTIMENT_RDDT,0.6666290790142753,0.04,0,fallback_no_data,"otglf, outlook games"
2024-12-29,SNAL,SENTIMENT_RDDT,0.7550267806300632,0.06,0,fallback_no_data,"snal, snail games"
2024-12-29,GRVY,SENTIMENT_RDDT,0.7755920431375509,0.24,0,fallback_no_data,"grvy, gravity games"
2024-12-29,SQNXF,SENTIMENT_RDDT,0.678173419704884,0.28,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-29,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-29,KNMCY,SENTIMENT_RDDT,0.67353364841769,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-29,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-30,EA,SENTIMENT_RDDT,0.6165391296815583,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-30,TTWO,SENTIMENT_RDDT,0.16851048502414145,0.36,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-30,NTES,SENTIMENT_RDDT,-0.4212058550871264,0.14,0,fallback_no_data,"ntes, netease"
2024-12-30,RBLX,SENTIMENT_RDDT,0.32208533478799883,0.56,0,fallback_no_data,"rblx, roblox"
2024-12-30,MSFT,SENTIMENT_RDDT,0.41880706792567324,0.62,0,fallback_no_data,"msft, microsoft"
2024-12-30,SONY,SENTIMENT_RDDT,0.7070400909717497,1.0,0,fallback_no_data,"sony, sony"
2024-12-30,WBD,SENTIMENT_RDDT,0.6099191980043098,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-30,NCBDY,SENTIMENT_RDDT,0.55469943867935,0.58,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-30,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-30,OTGLF,SENTIMENT_RDDT,0.7005325619746159,0.06,0,fallback_no_data,"otglf, outlook games"
2024-12-30,SNAL,SENTIMENT_RDDT,0.8568868729457083,0.04,0,fallback_no_data,"snal, snail games"
2024-12-30,GRVY,SENTIMENT_RDDT,0.7863874107265604,0.24,0,fallback_no_data,"grvy, gravity games"
2024-12-30,SQNXF,SENTIMENT_RDDT,0.6781734101628769,0.28,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-30,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-30,KNMCY,SENTIMENT_RDDT,0.6735336498996916,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-30,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2024-12-31,EA,SENTIMENT_RDDT,0.6170676465300251,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2024-12-31,TTWO,SENTIMENT_RDDT,0.21607965946718216,0.42,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2024-12-31,NTES,SENTIMENT_RDDT,-0.42120584003413225,0.14,0,fallback_no_data,"ntes, netease"
2024-12-31,RBLX,SENTIMENT_RDDT,0.3431930120263129,0.58,0,fallback_no_data,"rblx, roblox"
2024-12-31,MSFT,SENTIMENT_RDDT,0.27941860733487006,0.62,0,fallback_no_data,"msft, microsoft"
2024-12-31,SONY,SENTIMENT_RDDT,0.7070204107509678,1.0,0,fallback_no_data,"sony, sony"
2024-12-31,WBD,SENTIMENT_RDDT,0.6099191986077354,0.18,0,fallback_no_data,"wbd, warner bros"
2024-12-31,NCBDY,SENTIMENT_RDDT,0.5546994372211792,0.58,0,fallback_no_data,"ncbdy, cd projekt"
2024-12-31,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2024-12-31,OTGLF,SENTIMENT_RDDT,0.7005325596628276,0.06,0,fallback_no_data,"otglf, outlook games"
2024-12-31,SNAL,SENTIMENT_RDDT,0.8568868763705892,0.04,0,fallback_no_data,"snal, snail games"
2024-12-31,GRVY,SENTIMENT_RDDT,0.7866087150672222,0.26,0,fallback_no_data,"grvy, gravity games"
2024-12-31,SQNXF,SENTIMENT_RDDT,0.605330010306633,0.32,0,fallback_no_data,"sqnxf, square enix, squareenix"
2024-12-31,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2024-12-31,KNMCY,SENTIMENT_RDDT,0.5710526446843756,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2024-12-31,NEXOY,SENTIMENT_RDDT,-0.12001177165657281,0.02,0,fallback_no_data,"nexoy, nexon, nexon co"
2025-01-01,EA,SENTIMENT_RDDT,0.6179482030608556,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2025-01-01,TTWO,SENTIMENT_RDDT,0.31793313545017726,0.44,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
2025-01-01,NTES,SENTIMENT_RDDT,-0.524947044464123,0.12,0,fallback_no_data,"ntes, netease"
2025-01-01,RBLX,SENTIMENT_RDDT,0.3451741592608527,0.62,0,fallback_no_data,"rblx, roblox"
2025-01-01,MSFT,SENTIMENT_RDDT,0.2536546164121591,0.64,0,fallback_no_data,"msft, microsoft"
2025-01-01,SONY,SENTIMENT_RDDT,0.44600415767461327,1.0,0,fallback_no_data,"sony, sony"
2025-01-01,WBD,SENTIMENT_RDDT,0.6098093315670382,0.2,0,fallback_no_data,"wbd, warner bros"
2025-01-01,NCBDY,SENTIMENT_RDDT,0.5330883485555443,0.56,0,fallback_no_data,"ncbdy, cd projekt"
2025-01-01,GDEV,SENTIMENT_RDDT,0.7591425180435181,0.02,0,fallback_no_data,"gdev, gaijin"
2025-01-01,OTGLF,SENTIMENT_RDDT,0.700532557315452,0.06,0,fallback_no_data,"otglf, outlook games"
2025-01-01,SNAL,SENTIMENT_RDDT,0.7119405388832092,0.02,0,fallback_no_data,"snal, snail games"
2025-01-01,GRVY,SENTIMENT_RDDT,0.7864627112797473,0.22,0,fallback_no_data,"grvy, gravity games"
2025-01-01,SQNXF,SENTIMENT_RDDT,0.5892570414749281,0.32,0,fallback_no_data,"sqnxf, square enix, squareenix"
2025-01-01,KSFTF,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"ksftf, kingsoft, kingsoft corp"
2025-01-01,KNMCY,SENTIMENT_RDDT,0.5710526522746627,0.28,0,fallback_no_data,"knmcy, konami, konami group"
2025-01-01,NEXOY,SENTIMENT_RDDT,0.0,0.0,0,fallback_no_data,"nexoy, nexon, nexon co"
2025-01-02,EA,SENTIMENT_RDDT,0.6180421302714851,1.0,0,fallback_no_data,"ea, electronic arts, ea games"
2025-01-02,TTWO,SENTIMENT_RDDT,0.32295499683633855,0.46,0,fallback_no_data,"ttwo, take-two interactive, ttwo"
